date,cad_usd_close,shop_close,shop_to_close
2021-08-30,0.7929584980010986,154.89999389648438,195.1999969482422
2021-08-31,0.7930905818939209,152.47799682617188,192.65899658203125
2021-09-01,0.7926379442214966,153.9029998779297,194.25599670410156
2021-09-02,0.7922863364219666,154.25999450683594,193.4949951171875
2021-09-03,0.7966984510421753,155.4250030517578,194.6479949951172
2021-09-06,0.7980655431747437,,
2021-09-07,0.7978107929229736,153.6699981689453,194.47799682617188
2021-09-08,0.7907388806343079,147.781005859375,187.52699279785156
2021-09-09,0.7877737283706665,150.4080047607422,190.1820068359375
2021-09-10,0.7897272109985352,148.41000366210938,188.17999267578125
2021-09-13,0.7886745929718018,147.68699645996094,186.66799926757812
2021-09-14,0.7906388640403748,145.1280059814453,183.8939971923828
2021-09-15,0.7880220413208008,147.49400329589844,186.14100646972656
2021-09-16,0.7925123572349548,147.5970001220703,187.0290069580078
2021-09-17,0.7885502576828003,148.62899780273438,189.5229949951172
2021-09-20,0.7834534645080566,143.4530029296875,183.55999755859375
2021-09-21,0.7811034917831421,143.71499633789062,184.3300018310547
2021-09-22,0.7799825072288513,146.58999633789062,187.19200134277344
2021-09-23,0.7821115851402283,147.66000366210938,186.72500610351562
2021-09-24,0.7897647023200989,144.39999389648438,182.82899475097656
2021-09-27,0.7905513048171997,144.38099670410156,182.26800537109375
2021-09-28,0.7920039296150208,136.93099975585938,173.49000549316406
2021-09-29,0.7888302206993103,134.65499877929688,171.79100036621094
2021-09-30,0.7840800285339355,135.5780029296875,171.9219970703125
2021-10-01,0.7883948683738708,135.0760040283203,170.70700073242188
2021-10-04,0.7920791506767273,131.49000549316406,165.47500610351562
2021-10-05,0.7942937612533569,131.80799865722656,165.6009979248047
2021-10-06,0.7947419881820679,134.98800659179688,169.8489990234375
2021-10-07,0.7945209741592407,139.85000610351562,175.68099975585938
2021-10-08,0.7970033288002014,137.80299377441406,171.73399353027344
2021-10-11,0.8010188937187195,135.7010040283203,
2021-10-12,0.8012564182281494,135.7220001220703,169.0919952392578
2021-10-13,0.8015325665473938,139.89700317382812,174.06700134277344
2021-10-14,0.8040653467178345,140.6750030517578,174.16299438476562
2021-10-15,0.8081068992614746,142.45799255371094,176.33700561523438
2021-10-18,0.8081656694412231,146.51100158691406,181.427001953125
2021-10-19,0.8082636594772339,148.57400512695312,183.6820068359375
2021-10-20,0.8094544410705566,148.7469940185547,183.40499877929688
2021-10-21,0.8113985061645508,149.67100524902344,185.05799865722656
2021-10-22,0.808387815952301,142.5850067138672,176.43299865722656
2021-10-25,0.8083224296569824,142.51600646972656,176.5850067138672
2021-10-26,0.807819664478302,136.3699951171875,168.86300659179688
2021-10-27,0.8070113062858582,136.11199951171875,168.16700744628906
2021-10-28,0.808427095413208,145.6999969482422,180.00399780273438
2021-10-29,0.8099724054336548,146.67300415039062,180.70199584960938
2021-11-01,0.8075653314590454,152.76199340820312,188.98300170898438
2021-11-02,0.8081526160240173,147.66400146484375,183.12899780273438
2021-11-03,0.8059316277503967,149.53399658203125,185.13999938964844
2021-11-04,0.8078980445861816,154.05599975585938,191.96400451660156
2021-11-05,0.8031483292579651,152.80599975585938,190.2570037841797
2021-11-08,0.8031612634658813,153.3769989013672,191.07400512695312
2021-11-09,0.8037163615226746,155.48500061035156,193.52999877929688
2021-11-10,0.8041170835494995,147.39999389648438,184.2830047607422
2021-11-11,0.8008649349212646,149.03399658203125,187.76499938964844
2021-11-12,0.7943758368492126,166.95199584960938,209.50100708007812
2021-11-15,0.7971112728118896,165.64999389648438,207.28199768066406
2021-11-16,0.7991049885749817,167.53199768066406,210.4669952392578
2021-11-17,0.7958171963691711,163.781005859375,206.5989990234375
2021-11-18,0.7929459810256958,168.1300048828125,211.8470001220703
2021-11-19,0.7934303879737854,169.05999755859375,213.98199462890625
2021-11-22,0.7902951836585999,159.50100708007812,202.76699829101562
2021-11-23,0.7873209714889526,157.30599975585938,199.3939971923828
2021-11-24,0.7888985872268677,162.8699951171875,206.0
2021-11-25,0.7897833585739136,,207.50399780273438
2021-11-26,0.7896586060523987,157.6699981689453,200.39500427246094
2021-11-29,0.7858669757843018,156.70199584960938,200.0
2021-11-30,0.7850525975227356,152.1790008544922,194.10299682617188
2021-12-01,0.7828217148780823,145.9709930419922,187.3249969482422
2021-12-02,0.7805852890014648,144.71499633789062,185.38999938964844
2021-12-03,0.7801711559295654,141.0,180.9669952392578
2021-12-06,0.7802137732505798,142.81199645996094,182.35299682617188
2021-12-07,0.7835761904716492,152.05099487304688,192.44700622558594
2021-12-08,0.7907763719558716,152.0290069580078,192.22900390625
2021-12-09,0.7903763651847839,149.4949951171875,189.91200256347656
2021-12-10,0.7868810892105103,146.1580047607422,185.7220001220703
2021-12-13,0.7861697673797607,139.71499633789062,179.21499633789062
2021-12-14,0.780786395072937,135.42799377441406,174.0469970703125
2021-12-15,0.7771759033203125,136.80799865722656,175.35899353027344
2021-12-16,0.7790285348892212,132.68800354003906,169.36900329589844
2021-12-17,0.7824910283088684,132.33999633789062,170.53700256347656
2021-12-20,0.775283932685852,128.2169952392578,166.2209930419922
2021-12-21,0.7730364799499512,137.01100158691406,177.01600646972656
2021-12-22,0.7738141417503357,138.56300354003906,177.66700744628906
2021-12-23,0.7781374454498291,143.93299865722656,184.0
2021-12-24,0.7797939777374268,,181.35499572753906
2021-12-27,0.7803964614868164,140.0590057373047,
2021-12-28,0.7820442914962769,137.56199645996094,
2021-12-29,0.7804573774337769,139.20799255371094,178.14700317382812
2021-12-30,0.7823134660720825,139.82400512695312,178.1510009765625
2021-12-31,0.7846583127975464,137.73899841308594,174.16900634765625
2022-01-03,0.7899643182754517,136.31399536132812,
2022-01-04,0.7842337489128113,122.18599700927734,155.22300720214844
2022-01-05,0.7871288657188416,119.0009994506836,151.34500122070312
2022-01-06,0.7836928963661194,116.89299774169922,148.7469940185547
2022-01-07,0.785533607006073,114.447998046875,144.6179962158203
2022-01-10,0.7907075881958008,113.11699676513672,143.38900756835938
2022-01-11,0.7895776033401489,115.73100280761719,145.677001953125
2022-01-12,0.7950705289840698,116.8759994506836,146.18499755859375
2022-01-13,0.7998976111412048,106.43599700927734,133.30599975585938
2022-01-14,0.7995011210441589,110.29100036621094,138.20700073242188
2022-01-17,0.7973082661628723,,138.9550018310547
2022-01-18,0.7989964485168457,105.46600341796875,132.10400390625
2022-01-19,0.8001599907875061,103.09500122070312,128.98199462890625
2022-01-20,0.7993029952049255,102.3949966430664,128.218994140625
2022-01-21,0.7999807596206665,88.21199798583984,111.04000091552734
2022-01-24,0.7961149215698242,93.8489990234375,118.84600067138672
2022-01-25,0.7920478582382202,89.23899841308594,112.97699737548828
2022-01-26,0.7926505208015442,86.89199829101562,110.11699676513672
2022-01-27,0.7899830341339111,81.57599639892578,104.00299835205078
2022-01-28,0.7845783233642578,87.2229995727539,111.39800262451172
2022-01-31,0.7837543487548828,96.42400360107422,122.69499969482422
2022-02-01,0.7863242626190186,98.41999816894531,124.76200103759766
2022-02-02,0.7880468964576721,88.58799743652344,112.24099731445312
2022-02-03,0.788245677947998,80.94400024414062,102.77400207519531
2022-02-04,0.7887368202209473,87.5999984741211,111.8239974975586
2022-02-07,0.78460294008255,86.68900299072266,109.64399719238281
2022-02-08,0.78954017162323,87.80000305175781,111.55799865722656
2022-02-09,0.7870669364929199,92.49700164794922,117.0199966430664
2022-02-10,0.7888861894607544,89.33399963378906,113.51399993896484
2022-02-11,0.7854225635528564,85.4000015258789,108.95500183105469
2022-02-14,0.7859472632408142,84.74500274658203,107.8949966430664
2022-02-15,0.785632312297821,88.94999694824219,113.26200103759766
2022-02-16,0.7859349250793457,74.68499755859375,93.89099884033203
2022-02-17,0.7876868844032288,66.0,83.70899963378906
2022-02-18,0.787104070186615,65.68800354003906,83.69999694824219
2022-02-21,0.7839078903198242,,
2022-02-22,0.783944845199585,62.61600112915039,80.08300018310547
2022-02-23,0.7832632064819336,62.6609992980957,79.9219970703125
2022-02-24,0.7853053212165833,66.39800262451172,85.06199645996094
2022-02-25,0.7806706428527832,67.69499969482422,85.99500274658203
2022-02-28,0.7839940190315247,69.4260025024414,87.99199676513672
2022-03-01,0.7894840836524963,67.34400177001953,85.83300018310547
2022-03-02,0.7859472632408142,65.98300170898438,83.38600158691406
2022-03-03,0.7907575964927673,64.07499694824219,81.28299713134766
2022-03-04,0.7892472743988037,60.08399963378906,76.46499633789062
2022-03-07,0.7865283489227295,56.08000183105469,71.86399841308594
2022-03-08,0.7811645269393921,51.494998931884766,66.38700103759766
2022-03-09,0.7758553624153137,58.76499938964844,75.41000366210938
2022-03-10,0.781341552734375,55.31800079345703,70.71099853515625
2022-03-11,0.7839509844779968,54.4370002746582,69.40299987792969
2022-03-14,0.7852128744125366,51.255001068115234,65.71399688720703
2022-03-15,0.77996426820755,55.34299850463867,70.70099639892578
2022-03-16,0.7831589579582214,62.237998962402344,78.91899871826172
2022-03-17,0.7882208228111267,65.73799896240234,82.84700012207031
2022-03-18,0.7916653752326965,78.0,85.96800231933594
2022-03-21,0.7932856678962708,68.34500122070312,86.05699920654297
2022-03-22,0.7944073677062988,72.70099639892578,91.25
2022-03-23,0.7947356700897217,70.35900115966797,88.43800354003906
2022-03-24,0.7962290048599243,70.5,88.25900268554688
2022-03-25,0.7986965179443359,67.9530029296875,84.66500091552734
2022-03-28,0.8008264303207397,70.16000366210938,87.86699676513672
2022-03-29,0.798836886882782,74.39800262451172,92.95800018310547
2022-03-30,0.8001344799995422,70.55999755859375,87.96099853515625
2022-03-31,0.8011344075202942,67.59600067138672,84.5469970703125
2022-04-01,0.8000959753990173,69.30000305175781,86.57099914550781
2022-04-04,0.7983075976371765,72.72899627685547,90.78099822998047
2022-04-05,0.8008841276168823,70.29199981689453,87.84700012207031
2022-04-06,0.800999641418457,65.65799713134766,82.24199676513672
2022-04-07,0.7959375381469727,64.39700317382812,81.11199951171875
2022-04-08,0.7944894433021545,60.31800079345703,75.7979965209961
2022-04-11,0.7951654195785522,61.737998962402344,78.00199890136719
2022-04-12,0.7911329865455627,59.10599899291992,74.7229995727539
2022-04-13,0.7914898991584778,60.47800064086914,75.91699981689453
2022-04-14,0.7957854866981506,57.95100021362305,73.19300079345703
2022-04-15,0.7934618592262268,,
2022-04-18,0.792707085609436,58.099998474121094,73.34300231933594
2022-04-19,0.7936381697654724,60.5629997253418,76.46299743652344
2022-04-20,0.7934178113937378,52.5,65.80500030517578
2022-04-21,0.8008841276168823,48.099998474121094,60.45800018310547
2022-04-22,0.7943379878997803,45.99700164794922,58.507999420166016
2022-04-25,0.786101758480072,45.92100143432617,58.42399978637695
2022-04-26,0.7852005362510681,42.808998107910156,54.90700149536133
2022-04-27,0.7808778882026672,41.619998931884766,53.36199951171875
2022-04-28,0.7803964614868164,44.327999114990234,56.814998626708984
2022-04-29,0.7809693217277527,42.68199920654297,54.952999114990234
2022-05-02,0.7780284881591797,45.29800033569336,58.32600021362305
2022-05-03,0.7767593264579773,46.52000045776367,59.7140007019043
2022-05-04,0.7791924476623535,48.54899978637695,61.83000183105469
2022-05-05,0.7851018905639648,41.308998107910156,52.9630012512207
2022-05-06,0.7796055674552917,37.749000549316406,48.606998443603516
2022-05-09,0.7741016149520874,34.00400161743164,44.23899841308594
2022-05-10,0.7687340378761292,33.53900146484375,43.689998626708984
2022-05-11,0.7673889994621277,31.858999252319336,41.441001892089844
2022-05-12,0.7695622444152832,35.35100173950195,46.22800064086914
2022-05-13,0.767866313457489,40.24800109863281,51.972999572753906
2022-05-16,0.7747734189033508,35.994998931884766,46.277000427246094
2022-05-17,0.7782101631164551,37.263999938964844,47.75400161743164
2022-05-18,0.7807559370994568,36.0620002746582,46.487998962402344
2022-05-19,0.7761444449424744,39.132999420166016,50.16699981689453
2022-05-20,0.7800555229187012,36.3849983215332,46.630001068115234
2022-05-23,0.7805182337760925,36.8489990234375,
2022-05-24,0.782038152217865,32.48400115966797,41.619998931884766
2022-05-25,0.7798851728439331,33.31100082397461,42.678001403808594
2022-05-26,0.7800190448760986,35.13199996948242,44.875
2022-05-27,0.782901406288147,36.90399932861328,46.93199920654297
2022-05-30,0.7859349250793457,,48.65700149536133
2022-05-31,0.7901890277862549,37.512001037597656,47.48500061035156
2022-06-01,0.7912018299102783,36.15299987792969,45.733001708984375
2022-06-02,0.7895588278770447,39.887001037597656,50.11399841308594
2022-06-03,0.7955576181411743,35.36600112915039,44.51300048828125
2022-06-06,0.7946030497550964,36.0620002746582,45.25400161743164
2022-06-07,0.794912576675415,38.07400131225586,47.652000427246094
2022-06-08,0.79766446352005,39.14699935913086,49.112998962402344
2022-06-09,0.7966857552528381,37.138999938964844,47.152000427246094
2022-06-10,0.7872341871261597,34.84299850463867,44.48500061035156
2022-06-13,0.7813965082168579,31.29400062561035,40.316001892089844
2022-06-14,0.7757951617240906,30.354000091552734,39.30500030517578
2022-06-15,0.7725110054016113,32.60300064086914,42.02199935913086
2022-06-16,0.776795506477356,30.523000717163086,39.452999114990234
2022-06-17,0.7719742655754089,31.68899917602539,41.284000396728516
2022-06-20,0.7692011594772339,,42.034000396728516
2022-06-21,0.7703092098236084,32.82500076293945,42.38399887084961
2022-06-22,0.7732815742492676,33.854000091552734,43.86399841308594
2022-06-23,0.771378755569458,36.382999420166016,47.21699905395508
2022-06-24,0.769994854927063,38.52299880981445,49.70899963378906
2022-06-27,0.7753680944442749,37.32099914550781,48.06999969482422
2022-06-28,0.7770611047744751,35.0260009765625,45.104000091552734
2022-06-29,0.7768197059631348,33.04999923706055,42.59000015258789
2022-06-30,0.77619868516922,31.239999771118164,40.220001220703125
2022-07-01,0.7767775058746338,31.40999984741211,
2022-07-04,0.7760360240936279,,40.349998474121094
2022-07-05,0.7777682542800903,34.0,44.36000061035156
2022-07-06,0.7671771049499512,33.040000915527344,43.060001373291016
2022-07-07,0.767224133014679,35.33000183105469,45.83000183105469
2022-07-08,0.7712478637695312,35.56999969482422,46.08000183105469
2022-07-11,0.7723796963691711,32.31999969482422,42.0
2022-07-12,0.7695385813713074,32.380001068115234,42.150001525878906
2022-07-13,0.7673831582069397,32.150001525878906,41.709999084472656
2022-07-14,0.7691775560379028,30.670000076293945,40.16999816894531
2022-07-15,0.7628929018974304,31.270000457763672,40.70000076293945
2022-07-18,0.768674910068512,32.540000915527344,42.2400016784668
2022-07-19,0.7703388333320618,34.369998931884766,44.22999954223633
2022-07-20,0.776946485042572,38.4900016784668,49.65999984741211
2022-07-21,0.7762166857719421,40.400001525878906,52.029998779296875
2022-07-22,0.7765181064605713,37.349998474121094,48.2400016784668
2022-07-25,0.7737183570861816,36.709999084472656,47.11000061035156
2022-07-26,0.7781677842140198,31.549999237060547,40.689998626708984
2022-07-27,0.7767775058746338,35.2400016784668,45.16999816894531
2022-07-28,0.7802076935768127,35.90999984741211,46.04999923706055
2022-07-29,0.7808229923248291,34.83000183105469,44.61000061035156
2022-08-01,0.7802990674972534,36.439998626708984,
2022-08-02,0.7786282300949097,37.7400016784668,48.599998474121094
2022-08-03,0.7759215831756592,41.93000030517578,53.849998474121094
2022-08-04,0.7779921889305115,41.02000045776367,52.75
2022-08-05,0.7769887447357178,40.810001373291016,52.7400016784668
2022-08-08,0.7725288271903992,39.77000045776367,51.11000061035156
2022-08-09,0.7777864336967468,36.75,47.290000915527344
2022-08-10,0.7760420441627502,40.61000061035156,51.900001525878906
2022-08-11,0.7828401327133179,40.41999816894531,51.65999984741211
2022-08-12,0.7835209369659424,40.7599983215332,52.0
2022-08-15,0.7825031876564026,39.84000015258789,51.439998626708984
2022-08-16,0.7749775648117065,39.58000183105469,50.84000015258789
2022-08-17,0.7784887552261353,37.29999923706055,48.130001068115234
2022-08-18,0.7741256356239319,36.86000061035156,47.72999954223633
2022-08-19,0.7723737359046936,34.20000076293945,44.43000030517578
2022-08-22,0.7692130208015442,33.18000030517578,43.25
2022-08-23,0.766395092010498,32.470001220703125,42.060001373291016
2022-08-24,0.7717240452766418,33.290000915527344,43.18000030517578
2022-08-25,0.7709922194480896,34.34000015258789,44.380001068115234
2022-08-26,0.7729409337043762,32.41999816894531,42.22999954223633
2022-08-29,0.7656205296516418,31.940000534057617,41.54999923706055
2022-08-30,0.7691538333892822,31.360000610351562,41.09000015258789
2022-08-31,0.7639711499214172,31.649999618530273,41.58000183105469
2022-09-01,0.7609654664993286,31.270000457763672,41.150001525878906
2022-09-02,0.7607455253601074,30.110000610351562,39.540000915527344
2022-09-05,0.7608786225318909,,
2022-09-06,0.7616726756095886,29.84000015258789,39.25
2022-09-07,0.7602366209030151,30.979999542236328,40.61000061035156
2022-09-08,0.7616204619407654,31.940000534057617,41.83000183105469
2022-09-09,0.7644792795181274,34.810001373291016,45.310001373291016
2022-09-12,0.7678722143173218,35.15999984741211,45.65999984741211
2022-09-13,0.7704219818115234,32.70000076293945,43.119998931884766
2022-09-14,0.7597283124923706,33.689998626708984,44.36000061035156
2022-09-15,0.7598495483398438,33.849998474121094,44.79999923706055
2022-09-16,0.7548878788948059,31.729999542236328,42.15999984741211
2022-09-19,0.7542502284049988,32.939998626708984,43.619998931884766
2022-09-20,0.7550930976867676,30.950000762939453,41.349998474121094
2022-09-21,0.7483349442481995,30.549999237060547,41.09000015258789
2022-09-22,0.7419112920761108,28.56999969482422,38.52000045776367
2022-09-23,0.7423298358917236,28.760000228881836,39.099998474121094
2022-09-26,0.7363336086273193,28.25,38.810001373291016
2022-09-27,0.7293626666069031,27.850000381469727,38.31999969482422
2022-09-28,0.7287302017211914,29.239999771118164,39.86000061035156
2022-09-29,0.733788788318634,26.770000457763672,36.68000030517578
2022-09-30,0.7312881350517273,26.940000534057617,37.189998626708984
2022-10-03,0.7253051400184631,27.760000228881836,37.79999923706055
2022-10-04,0.7337779998779297,31.530000686645508,42.61000061035156
2022-10-05,0.740444540977478,30.829999923706055,41.959999084472656
2022-10-06,0.735413134098053,30.059999465942383,41.31999969482422
2022-10-07,0.7277491092681885,27.209999084472656,37.349998474121094
2022-10-10,0.7282207608222961,26.450000762939453,
2022-10-11,0.7259528040885925,25.670000076293945,35.369998931884766
2022-10-12,0.7250842452049255,25.989999771118164,35.93000030517578
2022-10-13,0.7238142490386963,26.239999771118164,36.11000061035156
2022-10-14,0.7267389297485352,26.059999465942383,36.220001220703125
2022-10-17,0.7217611074447632,27.760000228881836,38.119998931884766
2022-10-18,0.729240357875824,28.729999542236328,39.52000045776367
2022-10-19,0.7285337448120117,28.350000381469727,39.040000915527344
2022-10-20,0.7260687947273254,29.729999542236328,40.939998626708984
2022-10-21,0.7258316278457642,29.75,40.540000915527344
2022-10-24,0.7328047752380371,28.75,39.4900016784668
2022-10-25,0.7301828861236572,29.829999923706055,40.630001068115234
2022-10-26,0.7343923449516296,29.059999465942383,39.459999084472656
2022-10-27,0.7378984093666077,34.099998474121094,46.220001220703125
2022-10-28,0.7372184991836548,34.189998626708984,46.54999923706055
2022-10-31,0.7348564267158508,34.22999954223633,46.709999084472656
2022-11-01,0.7347160577774048,34.790000915527344,47.43000030517578
2022-11-02,0.7343222498893738,33.5099983215332,45.970001220703125
2022-11-03,0.7291180491447449,33.7400016784668,46.380001068115234
2022-11-04,0.7276749014854431,32.150001525878906,43.33000183105469
2022-11-07,0.740055501461029,32.2400016784668,43.5099983215332
2022-11-08,0.7410975694656372,32.79999923706055,44.09000015258789
2022-11-09,0.7454119920730591,30.899999618530273,41.77000045776367
2022-11-10,0.7392895221710205,36.5099983215332,48.650001525878906
2022-11-11,0.7501031160354614,39.439998626708984,52.34000015258789
2022-11-14,0.7544892430305481,38.400001525878906,51.119998931884766
2022-11-15,0.750485897064209,40.02000045776367,53.2400016784668
2022-11-16,0.7533807754516602,38.5099983215332,51.34000015258789
2022-11-17,0.7498781681060791,37.720001220703125,50.2599983215332
2022-11-18,0.7506718635559082,36.59000015258789,49.02000045776367
2022-11-21,0.7475573420524597,35.209999084472656,47.36000061035156
2022-11-22,0.7436990141868591,35.279998779296875,47.20000076293945
2022-11-23,0.7483629584312439,36.77000045776367,49.130001068115234
2022-11-24,0.7494229674339294,,49.9900016784668
2022-11-25,0.7498162984848022,36.790000915527344,49.18000030517578
2022-11-28,0.7457343935966492,38.029998779296875,51.34000015258789
2022-11-29,0.741295337677002,37.150001525878906,50.45000076293945
2022-11-30,0.7361818552017212,40.880001068115234,55.2599983215332
2022-12-01,0.7456009387969971,43.400001525878906,58.290000915527344
2022-12-02,0.7442968487739563,43.060001373291016,57.959999084472656
2022-12-05,0.7438262104988098,40.790000915527344,55.459999084472656
2022-12-06,0.7359434366226196,38.970001220703125,53.209999084472656
2022-12-07,0.7326329350471497,38.4900016784668,52.5099983215332
2022-12-08,0.7326543927192688,38.63999938964844,52.4900016784668
2022-12-09,0.735418438911438,38.380001068115234,52.400001525878906
2022-12-12,0.7323163747787476,38.380001068115234,52.279998779296875
2022-12-13,0.733659565448761,38.779998779296875,52.54999923706055
2022-12-14,0.7377133369445801,38.2400016784668,51.81999969482422
2022-12-15,0.7379964590072632,36.38999938964844,49.709999084472656
2022-12-16,0.7321608662605286,36.09000015258789,49.400001525878906
2022-12-19,0.7305349111557007,35.5,48.470001220703125
2022-12-20,0.7329766154289246,35.9900016784668,49.0099983215332
2022-12-21,0.7353265285491943,36.189998626708984,49.2599983215332
2022-12-22,0.7346081733703613,34.68000030517578,47.2599983215332
2022-12-23,0.7333098649978638,33.709999084472656,45.83000183105469
2022-12-26,0.7358514070510864,,
2022-12-27,0.737626314163208,33.38999938964844,
2022-12-28,0.7393715381622314,32.63999938964844,44.400001525878906
2022-12-29,0.7353265285491943,35.099998474121094,47.560001373291016
2022-12-30,0.7378984093666077,34.709999084472656,47.0099983215332
2023-01-02,0.739202082157135,,
2023-01-03,0.7375174760818481,35.68000030517578,48.790000915527344
2023-01-04,0.7313095927238464,37.540000915527344,50.61000061035156
2023-01-05,0.7415592074394226,35.95000076293945,48.83000183105469
2023-01-06,0.7374685406684875,36.849998474121094,49.560001373291016
2023-01-09,0.7443134188652039,37.189998626708984,49.810001373291016
2023-01-10,0.746619701385498,36.5,49.0099983215332
2023-01-11,0.7444409132003784,36.439998626708984,48.91999816894531
2023-01-12,0.7446016073226929,36.7599983215332,49.11000061035156
2023-01-13,0.7476076483726501,38.88999938964844,52.09000015258789
2023-01-16,0.7464803457260132,,52.15999984741211
2023-01-17,0.746391236782074,39.97999954223633,53.529998779296875
2023-01-18,0.7468259930610657,39.16999816894531,52.88999938964844
2023-01-19,0.7409712672233582,38.060001373291016,51.290000915527344
2023-01-20,0.7427323460578918,40.47999954223633,54.15999984741211
2023-01-23,0.7478871941566467,44.040000915527344,58.90999984741211
2023-01-24,0.7479375600814819,42.689998626708984,57.09000015258789
2023-01-25,0.7476747632026672,47.33000183105469,63.34000015258789
2023-01-26,0.7473729848861694,48.33000183105469,64.41999816894531
2023-01-27,0.7509706616401672,50.08000183105469,66.66000366210938
2023-01-30,0.7516988515853882,47.189998626708984,63.209999084472656
2023-01-31,0.747171938419342,49.27000045776367,65.56999969482422
2023-02-01,0.7515406608581543,50.2599983215332,66.79000091552734
2023-02-02,0.7532956600189209,53.630001068115234,71.38999938964844
2023-02-03,0.7509424090385437,52.93000030517578,70.93000030517578
2023-02-06,0.7462853789329529,51.56999969482422,69.33999633789062
2023-02-07,0.743992269039154,51.349998474121094,68.81999969482422
2023-02-08,0.7468203902244568,49.79999923706055,66.9800033569336
2023-02-09,0.743770956993103,49.63999938964844,66.86000061035156
2023-02-10,0.7435663342475891,48.29999923706055,64.44000244140625
2023-02-13,0.7486487030982971,48.70000076293945,65.02999877929688
2023-02-14,0.7500131130218506,50.11000061035156,66.81999969482422
2023-02-15,0.7495914697647095,53.38999938964844,71.44000244140625
2023-02-16,0.7467925548553467,44.90999984741211,60.38999938964844
2023-02-17,0.742225170135498,43.61000061035156,58.70000076293945
2023-02-20,0.741729736328125,,
2023-02-21,0.7433286309242249,41.41999816894531,56.060001373291016
2023-02-22,0.7388307452201843,42.029998779296875,57.0099983215332
2023-02-23,0.7382580041885376,42.380001068115234,57.380001068115234
2023-02-24,0.7383779287338257,40.75,55.43000030517578
2023-02-27,0.7356349229812622,40.47999954223633,54.939998626708984
2023-02-28,0.736702561378479,41.13999938964844,56.18000030517578
2023-03-01,0.7328584790229797,40.099998474121094,54.540000915527344
2023-03-02,0.735856831073761,41.18000030517578,55.970001220703125
2023-03-03,0.7355753779411316,43.400001525878906,58.9900016784668
2023-03-06,0.7351319789886475,43.47999954223633,59.20000076293945
